V1 V2 V3 V5 V6 V11 V12 V14 V15
435 cell1_MACS_peak_12221 3 2 2 3 11 8 13 11
436 cell1_MACS_peak_12222 4 7 6 7 12 18 15 20
437 cell1_MACS_peak_12232 2 3 2 4 13 13 10 11
438 cell1_MACS_peak_12234 7 6 9 8 32 33 32 36
439 cell1_MACS_peak_12237 3 5 6 9 13 15 15 14
440 cell1_MACS_peak_1224 6 7 7 9 17 20 22 24
441 cell1_MACS_peak_12246 11 13 18 25 50 53 62 67
442 cell1_MACS_peak_12249 7 8 5 8 14 15 14 16
443 cell1_MACS_peak_12250 10 7 9 13 9 10 15 14
444 cell1_MACS_peak_12252 7 11 18 17 48 52 56 56
445 cell1_MACS_peak_1227 9 8 11 9 8 11 11 10
446 cell1_MACS_peak_12272 9 11 14 20 55 57 64 64
447 cell1_MACS_peak_12274 5 7 11 11 18 16 13 17
448 cell1_MACS_peak_12275 11 6 14 11 35 36 38 45
449 cell1_MACS_peak_12276 2 3 5 6 18 13 16 17
450 cell1_MACS_peak_12279 13 13 13 16 36 31 31 33
451 cell1_MACS_peak_12285 7 7 9 13 33 32 33 30
452 cell1_MACS_peak_12288 10 13 15 16 21 29 28 26
453 cell1_MACS_peak_12296 7 7 11 9 16 18 11 13
454 cell1_MACS_peak_12298 9 10 25 11 48 47 62 55
455 cell1_MACS_peak_12299 6 8 11 8 22 26 27 30
456 cell1_MACS_peak_12302 8 10 8 14 32 36 36 34
457 cell1_MACS_peak_12311 6 3 3 6 12 13 11 12
458 cell1_MACS_peak_12322 1 2 4 4 8 10 11 9
459 cell1_MACS_peak_12326 1 3 3 1 5 8 8 8
460 cell1_MACS_peak_12329 2 0 2 2 6 7 7 8
461 cell1_MACS_peak_12331 2 3 6 5 10 14 11 14
462 cell1_MACS_peak_12339 9 8 13 6 14 17 21 17
463 cell1_MACS_peak_12344 9 9 11 7 12 19 18 14
464 cell1_MACS_peak_12348 13 6 10 12 20 23 29 26
465 cell1_MACS_peak_12352 10 11 12 15 24 26 25 24
466 cell1_MACS_peak_12358 4 2 5 5 17 19 19 20
467 cell1_MACS_peak_12359 2 3 3 7 7 10 10 9
468 cell1_MACS_peak_1236 4 3 6 6 13 13 11 16
469 cell1_MACS_peak_12361 6 4 7 4 10 11 15 21
470 cell1_MACS_peak_12365 4 2 6 5 9 13 14 10
471 cell1_MACS_peak_12371 1 2 4 4 7 13 13 14
472 cell1_MACS_peak_12383 2 2 8 3 18 15 19 15
473 cell1_MACS_peak_12394 2 4 3 5 13 9 11 11
474 cell1_MACS_peak_12402 5 5 5 5 17 25 21 20
475 cell1_MACS_peak_12404 6 8 10 11 33 35 34 43
476 cell1_MACS_peak_12408 3 3 7 7 13 13 14 15
477 cell1_MACS_peak_12410 4 2 7 3 22 25 18 22
478 cell1_MACS_peak_12411 7 6 10 12 29 36 28 31
479 cell1_MACS_peak_12416 5 2 3 2 16 14 11 13
480 cell1_MACS_peak_12423 7 6 8 5 25 21 28 29
481 cell1_MACS_peak_12424 2 2 6 7 19 14 14 12
482 cell1_MACS_peak_1243 8 5 9 9 16 21 23 24
483 cell1_MACS_peak_12435 3 4 4 9 14 21 20 16
484 cell1_MACS_peak_12437 16 22 21 26 77 84 85 80
485 cell1_MACS_peak_12447 5 4 4 4 6 7 7 5
486 cell1_MACS_peak_12453 4 4 5 2 10 9 13 13
487 cell1_MACS_peak_12454 3 3 4 3 9 8 9 10
488 cell1_MACS_peak_12458 1 0 3 1 5 9 10 13
489 cell1_MACS_peak_1246 12 12 6 11 10 12 12 9
490 cell1_MACS_peak_12467 3 4 4 2 18 17 15 19
491 cell1_MACS_peak_12475 4 3 4 3 14 12 15 14
492 cell1_MACS_peak_12486 2 3 2 8 6 8 14 9
493 cell1_MACS_peak_12488 3 2 2 3 12 14 15 14
494 cell1_MACS_peak_12489 1 3 2 2 11 7 12 9
495 cell1_MACS_peak_12493 1 1 0 3 16 15 12 20
496 cell1_MACS_peak_12495 1 0 1 0 8 8 9 9
497 cell1_MACS_peak_12501 1 0 0 2 8 7 8 9
498 cell1_MACS_peak_12502 7 3 7 4 12 11 13 14
499 cell1_MACS_peak_12504 2 3 5 5 9 11 15 19
500 cell1_MACS_peak_12506 3 4 3 4 5 6 8 7
501 cell1_MACS_peak_12510 2 2 4 3 10 11 8 8
502 cell1_MACS_peak_12511 2 2 3 4 7 9 9 9
503 cell1_MACS_peak_12515 5 5 7 8 31 27 26 33
504 cell1_MACS_peak_12517 3 3 2 6 11 16 17 16
505 cell1_MACS_peak_12519 1 0 4 5 16 18 15 16
506 cell1_MACS_peak_12520 4 3 8 4 19 18 21 22
507 cell1_MACS_peak_12530 3 1 3 1 12 6 7 11
508 cell1_MACS_peak_12532 2 1 4 4 17 16 17 20
509 cell1_MACS_peak_12535 1 1 2 2 11 10 6 7
510 cell1_MACS_peak_12539 2 3 6 6 15 15 18 23
511 cell1_MACS_peak_12545 3 1 4 4 12 10 12 15
512 cell1_MACS_peak_12546 0 4 4 2 13 13 11 15
513 cell1_MACS_peak_12552 4 5 3 6 13 14 16 16
514 cell1_MACS_peak_12560 1 4 2 6 13 16 20 15
515 cell1_MACS_peak_12563 6 4 9 5 13 13 17 16
516 cell1_MACS_peak_12565 5 5 5 9 12 21 17 22
517 cell1_MACS_peak_1257 4 6 4 5 8 14 16 16
518 cell1_MACS_peak_12570 11 12 11 12 9 7 10 13
519 cell1_MACS_peak_12571 1 1 7 1 13 15 14 16
520 cell1_MACS_peak_12572 12 16 16 22 71 81 84 93
521 cell1_MACS_peak_12574 1 3 5 4 20 17 21 18
522 cell1_MACS_peak_12576 1 2 1 5 11 10 11 12
523 cell1_MACS_peak_12586 2 4 7 4 10 9 14 12
524 cell1_MACS_peak_12590 2 1 1 3 8 6 3 7
525 cell1_MACS_peak_12596 5 3 5 5 15 9 16 12
526 cell1_MACS_peak_12606 1 0 1 1 8 8 11 9
527 cell1_MACS_peak_12614 8 16 27 28 57 63 73 67
528 cell1_MACS_peak_12628 5 3 11 13 25 26 37 32
529 cell1_MACS_peak_12637 5 8 16 15 55 55 62 62
530 cell1_MACS_peak_12638 1 1 2 5 10 10 8 12
531 cell1_MACS_peak_12642 5 4 5 2 16 13 16 17
532 cell1_MACS_peak_12644 5 7 9 11 16 10 15 14
533 cell1_MACS_peak_12648 12 11 10 11 19 12 14 16
534 cell1_MACS_peak_12650 3 1 0 2 8 7 10 7
535 cell1_MACS_peak_12653 6 8 15 10 44 36 40 30
536 cell1_MACS_peak_12655 3 3 4 4 10 12 17 12
537 cell1_MACS_peak_12656 7 5 5 11 10 14 13 10
538 cell1_MACS_peak_12660 4 3 3 5 15 12 10 18
539 cell1_MACS_peak_12663 1 2 6 4 20 20 21 17
540 cell1_MACS_peak_12668 5 4 6 7 10 12 13 14
541 cell1_MACS_peak_12670 0 3 2 5 10 8 11 11
542 cell1_MACS_peak_12673 1 0 3 5 14 16 19 20
543 cell1_MACS_peak_12674 4 1 3 3 10 11 13 12
544 cell1_MACS_peak_12675 11 9 17 13 39 46 47 51
545 cell1_MACS_peak_12676 2 3 10 5 24 26 30 30
546 cell1_MACS_peak_12682 1 4 4 5 11 13 16 13
547 cell1_MACS_peak_12685 6 4 15 9 31 32 41 41
548 cell1_MACS_peak_12686 3 3 4 4 14 13 12 15
549 cell1_MACS_peak_12692 2 2 3 5 16 12 17 20
550 cell1_MACS_peak_12698 6 6 7 9 22 25 24 21
551 cell1_MACS_peak_12703 3 4 4 4 9 11 14 12
552 cell1_MACS_peak_12704 12 14 17 14 36 42 44 38
553 cell1_MACS_peak_1271 8 5 7 10 17 18 15 23
554 cell1_MACS_peak_12710 2 4 5 8 22 23 23 24
555 cell1_MACS_peak_12716 4 4 5 6 15 14 19 20
556 cell1_MACS_peak_12724 4 3 7 4 16 17 14 16
557 cell1_MACS_peak_12728 4 2 4 1 22 19 16 26
558 cell1_MACS_peak_12729 1 2 2 2 10 10 8 9
559 cell1_MACS_peak_1273 5 0 11 7 17 21 20 20
560 cell1_MACS_peak_12731 1 1 3 1 13 15 12 14
561 cell1_MACS_peak_12734 12 10 13 11 14 11 13 25
562 cell1_MACS_peak_12739 1 2 4 2 10 9 9 10
563 cell1_MACS_peak_12743 3 3 5 4 13 11 23 18
564 cell1_MACS_peak_12745 3 1 7 4 14 14 11 10
565 cell1_MACS_peak_12750 5 4 4 3 12 12 13 15
566 cell1_MACS_peak_12752 5 3 6 7 23 17 19 20
567 cell1_MACS_peak_1276 4 4 4 7 7 9 7 9
568 cell1_MACS_peak_12761 3 4 6 9 19 15 19 15
569 cell1_MACS_peak_12763 8 8 10 9 21 14 20 15
570 cell1_MACS_peak_12772 3 5 7 5 16 15 14 14
571 cell1_MACS_peak_12773 8 10 7 11 15 12 15 9
572 cell1_MACS_peak_12774 2 6 5 4 14 17 19 17
573 cell1_MACS_peak_1278 5 4 8 13 35 44 41 46
574 cell1_MACS_peak_12784 0 1 2 3 7 6 8 5
575 cell1_MACS_peak_12786 3 4 5 4 15 14 13 11
576 cell1_MACS_peak_12788 3 5 3 6 16 15 15 17
577 cell1_MACS_peak_1279 4 4 7 10 13 13 19 15
578 cell1_MACS_peak_12790 6 6 5 8 17 19 24 16
579 cell1_MACS_peak_12791 2 2 3 3 10 8 10 12
580 cell1_MACS_peak_12792 2 5 1 3 13 9 13 13
581 cell1_MACS_peak_12800 3 3 8 4 16 12 17 17
582 cell1_MACS_peak_12801 4 5 7 5 16 12 15 17
583 cell1_MACS_peak_12802 2 4 5 5 23 24 29 27
584 cell1_MACS_peak_12816 9 8 8 9 10 10 14 12
585 cell1_MACS_peak_12817 0 1 3 4 15 13 13 12
586 cell1_MACS_peak_1282 6 7 10 12 21 18 23 24
587 cell1_MACS_peak_12822 5 0 3 9 13 9 14 16
588 cell1_MACS_peak_12826 1 3 2 3 8 6 11 10
589 cell1_MACS_peak_12832 15 20 18 16 31 30 31 31
590 cell1_MACS_peak_12837 13 10 9 9 15 16 19 14
591 cell1_MACS_peak_12839 13 12 13 16 15 17 16 15
592 cell1_MACS_peak_12841 8 4 8 5 12 14 10 10
593 cell1_MACS_peak_12843 8 6 8 10 31 22 33 34
594 cell1_MACS_peak_12846 6 4 5 7 11 12 9 6
595 cell1_MACS_peak_12860 2 3 3 5 6 7 10 11
596 cell1_MACS_peak_12862 8 5 6 5 8 8 7 12
597 cell1_MACS_peak_12865 7 8 19 8 38 31 39 37
598 cell1_MACS_peak_12867 3 3 7 4 13 17 18 16
599 cell1_MACS_peak_12869 1 2 2 4 16 8 18 14
600 cell1_MACS_peak_12870 1 3 6 7 18 18 23 20
601 cell1_MACS_peak_12873 12 11 16 14 39 35 31 36
602 cell1_MACS_peak_12875 12 13 11 20 29 29 26 31
603 cell1_MACS_peak_12883 4 2 8 3 18 19 19 16
604 cell1_MACS_peak_12886 5 5 9 8 28 31 32 30
605 cell1_MACS_peak_12887 3 2 2 6 12 9 10 10
606 cell1_MACS_peak_12889 1 2 6 4 13 11 19 21
607 cell1_MACS_peak_12891 5 5 6 6 14 16 21 17
608 cell1_MACS_peak_12892 5 5 13 8 26 29 31 29
609 cell1_MACS_peak_12893 8 7 5 7 22 14 16 18
610 cell1_MACS_peak_1290 12 8 15 11 29 32 35 39
611 cell1_MACS_peak_12910 5 4 3 8 15 15 18 21
612 cell1_MACS_peak_12913 1 2 3 5 10 11 7 11
613 cell1_MACS_peak_12914 10 8 16 14 31 24 32 33
614 cell1_MACS_peak_12920 8 4 3 8 21 28 23 28
615 cell1_MACS_peak_12922 9 6 10 5 33 20 28 27
616 cell1_MACS_peak_12933 7 6 8 9 13 17 24 22
617 cell1_MACS_peak_12936 4 5 11 5 33 34 38 31
618 cell1_MACS_peak_12941 7 8 8 7 24 23 23 24
619 cell1_MACS_peak_12943 8 11 10 12 18 15 20 17
620 cell1_MACS_peak_12946 13 13 20 16 49 43 51 53
621 cell1_MACS_peak_12961 0 1 3 4 12 12 11 16
622 cell1_MACS_peak_12967 5 1 7 6 16 25 19 14
623 cell1_MACS_peak_1297 12 16 17 13 24 17 21 21
624 cell1_MACS_peak_12970 2 3 2 0 9 9 8 7
625 cell1_MACS_peak_12980 6 8 10 6 19 18 21 21
626 cell1_MACS_peak_12983 9 9 14 9 39 37 41 42
627 cell1_MACS_peak_12986 2 1 4 4 15 17 22 18
628 cell1_MACS_peak_12997 8 6 7 5 14 18 23 17
629 cell1_MACS_peak_12999 6 7 7 10 29 23 28 28
630 cell1_MACS_peak_13008 2 2 3 5 6 11 12 11
631 cell1_MACS_peak_13010 4 4 6 6 6 7 9 9
632 cell1_MACS_peak_13014 13 15 14 9 24 22 21 34
633 cell1_MACS_peak_13016 3 2 4 6 13 11 9 12
634 cell1_MACS_peak_13017 7 7 7 13 26 24 26 23
635 cell1_MACS_peak_13039 1 1 0 1 12 15 16 15
636 cell1_MACS_peak_13048 4 3 7 6 13 12 17 11
637 cell1_MACS_peak_1305 9 10 12 14 24 19 24 25
638 cell1_MACS_peak_13050 7 10 10 12 42 43 51 47
639 cell1_MACS_peak_13062 3 2 4 2 8 8 11 9
640 cell1_MACS_peak_13075 4 2 9 4 22 23 19 26
641 cell1_MACS_peak_1308 9 9 12 7 21 24 26 19
642 cell1_MACS_peak_13083 0 4 6 5 14 12 15 18
643 cell1_MACS_peak_13089 5 5 6 6 9 10 8 10
644 cell1_MACS_peak_13103 4 4 5 9 16 21 17 13
645 cell1_MACS_peak_13105 4 2 4 3 13 8 13 11
646 cell1_MACS_peak_13107 4 2 7 5 18 14 17 14
647 cell1_MACS_peak_13109 2 4 4 3 15 9 14 10
648 cell1_MACS_peak_13110 8 2 2 4 10 5 7 6
649 cell1_MACS_peak_13113 3 5 6 3 14 11 13 12
650 cell1_MACS_peak_13116 1 2 6 5 15 15 17 19
651 cell1_MACS_peak_13119 3 2 2 5 9 15 10 14
652 cell1_MACS_peak_13122 3 2 1 5 10 7 10 11
653 cell1_MACS_peak_13129 2 0 4 3 21 16 19 23
654 cell1_MACS_peak_1313 2 2 1 3 11 8 9 13
655 cell1_MACS_peak_13144 4 4 14 10 21 28 29 30
656 cell1_MACS_peak_13172 5 6 10 10 26 29 27 27
657 cell1_MACS_peak_13174 22 18 30 27 65 59 68 73
658 cell1_MACS_peak_13175 1 5 3 4 6 5 8 10
659 cell1_MACS_peak_13182 12 12 19 13 33 35 33 34
660 cell1_MACS_peak_13183 6 8 8 5 18 20 16 18
661 cell1_MACS_peak_13197 2 2 3 7 13 10 10 11
662 cell1_MACS_peak_13201 7 8 11 9 23 19 16 20
663 cell1_MACS_peak_13204 9 7 12 12 19 22 29 25
664 cell1_MACS_peak_13205 7 8 12 9 34 29 39 39
665 cell1_MACS_peak_13208 10 7 7 10 14 12 11 17
666 cell1_MACS_peak_13209 7 7 13 10 23 25 24 25
667 cell1_MACS_peak_1321 1 2 1 3 14 16 17 16
668 cell1_MACS_peak_13214 11 9 15 19 36 41 42 43
669 cell1_MACS_peak_13230 14 12 15 25 55 55 65 51
670 cell1_MACS_peak_13234 12 11 22 10 41 32 40 39
671 cell1_MACS_peak_13238 6 7 7 8 19 19 19 15
672 cell1_MACS_peak_13239 7 6 11 6 17 18 17 19
673 cell1_MACS_peak_13253 22 18 24 29 34 41 41 40
674 cell1_MACS_peak_1326 7 6 6 8 27 24 24 19
675 cell1_MACS_peak_13264 2 2 4 3 12 10 10 13
676 cell1_MACS_peak_13269 11 16 13 13 25 21 15 22
677 cell1_MACS_peak_13279 11 14 11 9 23 31 27 23
678 cell1_MACS_peak_13298 12 11 17 15 30 29 36 39
679 cell1_MACS_peak_13299 3 3 6 9 15 11 12 17
680 cell1_MACS_peak_133 8 8 13 6 15 16 16 15
681 cell1_MACS_peak_13302 16 11 19 12 34 44 41 47
682 cell1_MACS_peak_13317 9 7 12 7 13 14 15 13
683 cell1_MACS_peak_13324 18 23 30 36 99 93 97 100
684 cell1_MACS_peak_13329 9 6 10 14 19 19 26 24
685 cell1_MACS_peak_13333 8 5 6 6 28 34 31 35
686 cell1_MACS_peak_13339 14 12 27 28 60 66 72 66
687 cell1_MACS_peak_1334 16 9 16 17 53 51 43 52
688 cell1_MACS_peak_13345 6 2 6 5 11 12 18 9
689 cell1_MACS_peak_1335 5 4 5 8 18 16 14 16
690 cell1_MACS_peak_13350 10 7 10 10 28 27 23 29
691 cell1_MACS_peak_13354 9 11 11 12 18 24 22 26
692 cell1_MACS_peak_13356 26 19 27 27 64 66 79 76
693 cell1_MACS_peak_13360 5 2 6 5 13 11 12 11
694 cell1_MACS_peak_13364 8 9 10 10 23 20 24 24
695 cell1_MACS_peak_13365 11 6 12 14 34 35 32 38
696 cell1_MACS_peak_1337 0 4 5 3 20 16 19 17
697 cell1_MACS_peak_13374 4 5 9 6 17 19 20 16
698 cell1_MACS_peak_13376 5 3 4 6 16 18 19 18
699 cell1_MACS_peak_13384 3 3 10 9 25 22 29 23
700 cell1_MACS_peak_13393 7 2 6 6 10 8 14 15
701 cell1_MACS_peak_13400 4 2 6 5 20 25 28 26
702 cell1_MACS_peak_13408 4 5 11 9 49 49 45 53
703 cell1_MACS_peak_13416 11 11 11 13 20 25 30 38
704 cell1_MACS_peak_1342 27 37 42 47 153 149 169 166
705 cell1_MACS_peak_13424 8 4 8 9 28 31 28 20
706 cell1_MACS_peak_13433 0 3 8 4 15 13 23 22
707 cell1_MACS_peak_13436 11 10 14 14 17 18 18 21
708 cell1_MACS_peak_13442 9 7 6 9 28 24 21 23
709 cell1_MACS_peak_13450 24 23 29 30 52 59 53 57
710 cell1_MACS_peak_13455 13 21 18 19 45 34 43 43
711 cell1_MACS_peak_13457 21 17 24 20 59 59 64 57
712 cell1_MACS_peak_13460 9 5 13 12 33 35 36 34
713 cell1_MACS_peak_13475 7 8 7 8 22 20 32 25
714 cell1_MACS_peak_13476 18 23 22 28 118 105 118 113
715 cell1_MACS_peak_13487 5 6 8 5 18 13 18 21
716 cell1_MACS_peak_13501 3 1 11 5 20 16 27 30
717 cell1_MACS_peak_13506 7 6 9 6 18 16 21 18
718 cell1_MACS_peak_13507 7 4 11 5 36 36 37 36
719 cell1_MACS_peak_13512 1 2 5 5 12 12 17 11
720 cell1_MACS_peak_13515 4 8 13 10 29 31 31 34
721 cell1_MACS_peak_13520 9 3 4 8 20 20 18 18
722 cell1_MACS_peak_13521 4 3 9 10 17 15 19 25
723 cell1_MACS_peak_13522 4 3 6 6 14 12 12 9
724 cell1_MACS_peak_1353 3 1 5 3 21 16 21 20
725 cell1_MACS_peak_13539 24 25 34 25 61 53 52 59
726 cell1_MACS_peak_13545 7 5 17 9 21 23 26 30
727 cell1_MACS_peak_1355 2 3 7 1 14 12 15 13
728 cell1_MACS_peak_13551 4 4 8 5 13 15 11 15
729 cell1_MACS_peak_13552 7 8 14 10 40 43 58 48
730 cell1_MACS_peak_13558 3 6 9 13 38 29 43 38
731 cell1_MACS_peak_13573 8 10 21 12 47 47 43 50
732 cell1_MACS_peak_13574 11 16 12 12 25 18 25 23
733 cell1_MACS_peak_13579 2 2 5 3 13 10 17 13
734 cell1_MACS_peak_13581 6 6 8 6 17 13 18 11
735 cell1_MACS_peak_13582 11 13 19 17 47 54 48 63
736 cell1_MACS_peak_13590 5 6 11 18 33 38 47 38
737 cell1_MACS_peak_13598 4 6 8 5 17 17 16 15
738 cell1_MACS_peak_136 20 20 21 23 49 51 52 60
739 cell1_MACS_peak_13604 4 5 5 5 15 11 15 11
740 cell1_MACS_peak_13613 6 6 12 8 44 39 41 45
741 cell1_MACS_peak_13614 10 13 16 15 43 44 53 46
742 cell1_MACS_peak_13618 4 2 10 7 35 34 36 35
743 cell1_MACS_peak_1362 4 4 6 7 16 13 15 16
744 cell1_MACS_peak_13623 3 1 5 2 19 20 23 25
745 cell1_MACS_peak_13624 4 7 8 8 38 21 39 41
746 cell1_MACS_peak_13626 14 10 18 17 57 58 65 62
747 cell1_MACS_peak_13627 1 4 3 7 27 24 33 25
748 cell1_MACS_peak_13632 7 11 19 22 42 34 49 47
749 cell1_MACS_peak_13638 19 14 13 21 61 59 65 67
750 cell1_MACS_peak_13642 17 26 32 30 90 99 103 93
751 cell1_MACS_peak_13644 9 6 10 14 23 33 32 29
752 cell1_MACS_peak_13645 6 4 8 7 22 23 28 26
753 cell1_MACS_peak_1365 4 3 8 8 12 12 8 15
754 cell1_MACS_peak_13650 6 6 9 6 14 16 14 13
755 cell1_MACS_peak_13652 5 4 10 7 27 24 26 22
756 cell1_MACS_peak_13653 6 10 6 11 23 29 26 32
757 cell1_MACS_peak_13655 2 1 8 5 14 19 22 17
758 cell1_MACS_peak_13668 3 2 3 5 21 21 26 25
759 cell1_MACS_peak_13670 6 7 8 9 32 26 31 32
760 cell1_MACS_peak_13673 2 1 2 4 13 11 9 11
761 cell1_MACS_peak_13674 2 1 3 7 15 12 16 14
762 cell1_MACS_peak_13689 5 4 12 9 38 31 51 49
763 cell1_MACS_peak_13692 6 4 10 9 41 39 50 42
764 cell1_MACS_peak_13693 2 3 7 13 25 25 22 26
765 cell1_MACS_peak_13695 11 9 13 11 46 55 66 57
766 cell1_MACS_peak_13696 3 3 7 6 23 21 26 25
767 cell1_MACS_peak_13697 2 1 4 2 11 16 15 15
768 cell1_MACS_peak_13702 3 5 19 15 50 44 59 50
769 cell1_MACS_peak_13711 6 3 2 4 8 9 12 13
770 cell1_MACS_peak_13720 1 3 4 5 10 15 14 13
771 cell1_MACS_peak_13730 7 7 7 7 10 14 13 17
772 cell1_MACS_peak_13732 11 13 13 13 15 13 21 20
773 cell1_MACS_peak_13735 3 4 1 4 13 10 13 11
774 cell1_MACS_peak_13737 5 4 7 3 8 8 8 11
775 cell1_MACS_peak_13739 5 3 5 6 12 13 10 12
776 cell1_MACS_peak_13743 5 5 5 6 8 8 15 13
777 cell1_MACS_peak_13748 3 3 6 3 17 20 26 20
778 cell1_MACS_peak_13750 5 6 5 7 19 16 21 15
779 cell1_MACS_peak_13756 2 2 8 5 9 16 17 20
780 cell1_MACS_peak_13759 12 8 11 15 26 29 29 34
781 cell1_MACS_peak_13760 2 4 3 4 12 10 11 13
782 cell1_MACS_peak_13766 3 4 5 6 18 21 25 23
783 cell1_MACS_peak_13768 8 5 8 4 24 23 27 26
784 cell1_MACS_peak_13776 7 10 15 17 48 48 56 55
785 cell1_MACS_peak_13780 13 7 6 11 36 37 40 44
786 cell1_MACS_peak_13781 3 3 8 6 13 25 28 22
787 cell1_MACS_peak_13788 10 11 9 7 25 22 27 25
788 cell1_MACS_peak_13789 6 3 4 4 16 14 23 18
789 cell1_MACS_peak_13793 5 5 5 10 23 17 28 26
790 cell1_MACS_peak_13814 3 3 5 5 13 15 18 15
791 cell1_MACS_peak_13815 4 7 9 13 30 30 33 35
792 cell1_MACS_peak_13816 5 2 5 5 11 13 10 10
793 cell1_MACS_peak_13818 3 3 3 8 9 11 13 10
794 cell1_MACS_peak_13826 5 7 4 9 18 17 19 17
795 cell1_MACS_peak_13830 7 11 6 7 17 19 18 23
796 cell1_MACS_peak_13835 2 1 3 4 20 18 22 21
797 cell1_MACS_peak_13836 18 27 27 32 104 99 108 110
798 cell1_MACS_peak_13837 11 9 12 16 31 34 33 45
799 cell1_MACS_peak_13840 1 6 3 2 10 10 10 12
800 cell1_MACS_peak_13845 3 6 6 3 31 30 28 31
801 cell1_MACS_peak_13848 8 10 14 15 28 34 32 29
802 cell1_MACS_peak_13853 3 4 3 4 19 21 18 24
803 cell1_MACS_peak_13860 4 9 18 12 40 45 49 45
804 cell1_MACS_peak_13862 13 14 19 20 53 58 61 53
805 cell1_MACS_peak_13871 1 2 3 5 10 11 10 9
806 cell1_MACS_peak_13874 12 8 12 10 33 35 27 36
807 cell1_MACS_peak_13881 6 2 3 6 11 11 15 10
808 cell1_MACS_peak_13883 4 2 6 5 19 21 25 23
809 cell1_MACS_peak_13888 5 8 13 13 35 31 36 34
810 cell1_MACS_peak_13890 3 4 6 5 26 26 28 30
811 cell1_MACS_peak_13898 4 4 6 5 8 10 9 7
812 cell1_MACS_peak_13901 2 5 4 6 16 17 16 18
813 cell1_MACS_peak_13903 5 4 5 5 12 10 11 13
814 cell1_MACS_peak_13909 8 8 7 6 25 20 31 29
815 cell1_MACS_peak_13914 5 3 2 5 10 10 9 10
816 cell1_MACS_peak_1392 16 15 24 18 59 57 51 65
817 cell1_MACS_peak_13931 3 1 4 2 13 14 14 14
818 cell1_MACS_peak_13937 5 6 8 5 22 14 17 16
819 cell1_MACS_peak_13939 9 9 14 10 12 14 10 15
820 cell1_MACS_peak_13948 3 2 2 8 9 10 11 6
821 cell1_MACS_peak_13964 4 3 5 2 20 16 18 17
822 cell1_MACS_peak_13971 4 4 5 4 9 9 13 13
823 cell1_MACS_peak_13973 7 6 7 10 9 7 7 8
824 cell1_MACS_peak_13974 3 4 5 4 12 13 14 11
825 cell1_MACS_peak_13979 3 5 12 6 30 30 37 38
826 cell1_MACS_peak_1398 1 2 5 2 10 10 12 9
827 cell1_MACS_peak_13983 6 8 10 13 32 29 32 33
828 cell1_MACS_peak_13984 7 6 10 6 11 8 10 14
829 cell1_MACS_peak_13994 7 4 13 8 25 26 26 28
830 cell1_MACS_peak_1400 7 6 6 5 12 12 14 12
831 cell1_MACS_peak_14002 4 2 5 4 14 9 19 15
832 cell1_MACS_peak_14004 13 11 12 11 14 17 13 8
833 cell1_MACS_peak_14005 10 13 26 24 63 67 73 74
834 cell1_MACS_peak_1402 9 8 9 6 18 16 16 18
835 cell1_MACS_peak_14025 1 6 8 12 40 38 38 37
836 cell1_MACS_peak_14026 3 4 2 4 4 10 9 8
837 cell1_MACS_peak_14027 4 7 10 8 19 16 20 17
838 cell1_MACS_peak_14031 4 2 6 4 17 15 18 21
839 cell1_MACS_peak_1404 5 7 6 7 13 15 13 18
840 cell1_MACS_peak_14041 6 6 6 4 10 14 13 12
841 cell1_MACS_peak_14048 6 6 3 6 15 15 15 14
842 cell1_MACS_peak_1405 14 14 6 10 14 16 18 16
843 cell1_MACS_peak_14054 13 10 16 13 41 54 52 57
844 cell1_MACS_peak_14057 16 10 16 22 43 47 50 51
845 cell1_MACS_peak_14060 5 3 7 5 23 23 25 21
846 cell1_MACS_peak_1408 12 15 22 17 49 41 59 51
847 cell1_MACS_peak_14089 5 4 8 4 10 14 10 15
848 cell1_MACS_peak_14093 7 12 14 15 40 36 45 40
849 cell1_MACS_peak_14094 3 2 5 4 14 10 11 14
850 cell1_MACS_peak_14102 4 5 7 8 29 28 27 28
851 cell1_MACS_peak_14108 0 0 4 2 11 12 13 9
852 cell1_MACS_peak_14112 3 2 4 5 11 9 14 13
853 cell1_MACS_peak_1412 14 15 13 13 31 25 29 26
854 cell1_MACS_peak_14121 8 7 7 11 19 20 18 25
855 cell1_MACS_peak_14127 3 6 4 4 11 13 11 12
856 cell1_MACS_peak_14130 14 12 22 16 50 52 48 53
857 cell1_MACS_peak_1414 6 3 7 9 18 21 23 17
858 cell1_MACS_peak_14145 3 2 5 2 9 9 8 8
859 cell1_MACS_peak_14151 2 1 4 3 9 11 9 10
860 cell1_MACS_peak_14154 14 17 25 23 74 63 69 74
861 cell1_MACS_peak_14165 2 4 7 5 12 12 13 13
862 cell1_MACS_peak_1417 6 4 9 6 17 19 20 16
863 cell1_MACS_peak_14174 3 2 6 5 11 11 14 13
864 cell1_MACS_peak_14175 3 2 2 4 11 6 10 8
865 cell1_MACS_peak_14186 4 4 4 3 11 10 15 15
866 cell1_MACS_peak_14189 2 4 2 1 13 15 13 13
867 cell1_MACS_peak_14198 13 16 13 15 34 33 31 36
868 cell1_MACS_peak_14200 3 3 6 5 13 12 12 10
869 cell1_MACS_peak_14206 4 7 8 7 18 18 20 19
870 cell1_MACS_peak_1421 3 4 7 3 22 24 25 24
