V1 V2 V3 V5 V6 V11 V12 V14 V15
19871 cell2_MACS_peak_9351 45 46 48 42 42 48 43 44
19872 cell2_MACS_peak_9354 54 47 52 46 52 48 48 60
19873 cell2_MACS_peak_9360 31 37 33 32 37 37 41 34
19874 cell2_MACS_peak_9364 34 41 36 40 39 40 38 39
19875 cell2_MACS_peak_9365 36 42 35 33 40 42 36 42
19876 cell2_MACS_peak_9374 67 66 73 68 82 77 82 75
19877 cell2_MACS_peak_9375 54 53 48 54 40 28 33 43
19878 cell2_MACS_peak_9378 43 39 38 45 46 51 52 43
19879 cell2_MACS_peak_9379 20 16 22 23 21 21 20 17
19880 cell2_MACS_peak_9383 37 38 38 37 54 48 55 55
19881 cell2_MACS_peak_9387 56 63 54 51 58 49 52 49
19882 cell2_MACS_peak_9395 30 30 33 26 29 36 26 30
19883 cell2_MACS_peak_9396 42 43 44 50 49 58 56 55
19884 cell2_MACS_peak_9398 51 50 54 56 76 79 84 82
19885 cell2_MACS_peak_9409 30 31 33 36 35 36 37 36
19886 cell2_MACS_peak_9413 47 44 49 46 59 62 60 56
19887 cell2_MACS_peak_9427 38 36 36 38 43 41 45 41
19888 cell2_MACS_peak_9433 42 42 37 42 53 51 58 55
19889 cell2_MACS_peak_9434 76 75 73 66 85 65 69 73
19890 cell2_MACS_peak_9438 39 36 36 38 52 50 59 54
19891 cell2_MACS_peak_9456 29 30 32 31 38 42 42 42
19892 cell2_MACS_peak_9463 36 38 46 40 53 50 56 48
19893 cell2_MACS_peak_9466 61 61 63 65 58 59 53 62
19894 cell2_MACS_peak_9472 35 36 37 39 38 47 40 42
19895 cell2_MACS_peak_9475 30 29 28 34 38 42 43 48
19896 cell2_MACS_peak_9480 52 53 51 46 52 47 52 48
19897 cell2_MACS_peak_9483 44 47 48 52 55 58 58 59
19898 cell2_MACS_peak_9490 37 35 39 36 56 56 51 55
19899 cell2_MACS_peak_9505 47 48 47 52 56 48 53 45
19900 cell2_MACS_peak_9506 26 25 30 29 38 35 36 34
19901 cell2_MACS_peak_9509 56 53 56 61 63 66 58 62
19902 cell2_MACS_peak_9510 40 43 47 46 55 58 57 62
19903 cell2_MACS_peak_9514 42 51 51 54 65 70 71 62
19904 cell2_MACS_peak_9520 42 41 51 42 45 62 53 68
19905 cell2_MACS_peak_9528 38 33 31 32 40 29 27 34
19906 cell2_MACS_peak_9530 35 37 34 31 37 35 36 36
19907 cell2_MACS_peak_9534 35 30 43 39 33 46 36 39
19908 cell2_MACS_peak_9545 63 59 64 63 73 73 83 70
19909 cell2_MACS_peak_955 39 43 36 42 34 32 35 36
19910 cell2_MACS_peak_9551 46 50 55 48 70 67 62 64
19911 cell2_MACS_peak_9558 25 20 32 24 41 34 41 45
19912 cell2_MACS_peak_9567 47 48 42 54 60 57 59 56
19913 cell2_MACS_peak_958 44 47 47 46 37 36 32 35
19914 cell2_MACS_peak_9582 75 74 72 70 80 76 75 77
19915 cell2_MACS_peak_9586 45 44 43 50 51 53 61 61
19916 cell2_MACS_peak_959 41 43 36 42 33 36 30 37
19917 cell2_MACS_peak_9590 26 28 25 24 32 34 32 32
19918 cell2_MACS_peak_9598 20 15 16 19 28 30 31 36
19919 cell2_MACS_peak_9599 0 0 0 0 0 0 0 0
19920 cell2_MACS_peak_9600 45 44 53 46 50 46 50 40
19921 cell2_MACS_peak_9608 29 30 25 27 34 29 34 34
19922 cell2_MACS_peak_9612 40 36 32 34 39 32 31 32
19923 cell2_MACS_peak_9626 43 47 45 46 63 74 70 71
19924 cell2_MACS_peak_9629 16 15 17 14 11 13 15 14
19925 cell2_MACS_peak_9630 44 42 49 51 50 43 51 40
19926 cell2_MACS_peak_9633 53 49 46 54 36 35 32 33
19927 cell2_MACS_peak_9639 26 26 27 28 32 25 33 29
19928 cell2_MACS_peak_9641 59 56 53 62 52 44 45 53
19929 cell2_MACS_peak_9647 34 38 37 45 56 49 48 56
19930 cell2_MACS_peak_9655 50 51 53 55 59 58 72 53
19931 cell2_MACS_peak_966 82 81 80 73 50 53 47 43
19932 cell2_MACS_peak_968 66 66 66 62 61 59 61 53
19933 cell2_MACS_peak_9684 12 15 14 16 22 15 23 18
19934 cell2_MACS_peak_9685 15 12 12 11 21 24 21 16
19935 cell2_MACS_peak_969 42 43 45 45 33 36 37 38
19936 cell2_MACS_peak_9690 35 28 33 34 46 40 42 46
19937 cell2_MACS_peak_9701 25 31 25 29 25 22 22 25
19938 cell2_MACS_peak_9706 14 17 16 18 37 28 31 35
19939 cell2_MACS_peak_971 80 85 88 84 81 82 81 75
19940 cell2_MACS_peak_9710 27 24 24 25 27 29 27 30
19941 cell2_MACS_peak_9716 26 23 25 27 24 24 26 27
19942 cell2_MACS_peak_9717 22 25 22 28 37 35 33 37
19943 cell2_MACS_peak_9723 59 57 57 59 38 44 39 38
19944 cell2_MACS_peak_9728 35 32 37 34 25 32 34 32
19945 cell2_MACS_peak_9736 53 53 59 57 46 45 47 42
19946 cell2_MACS_peak_9741 40 51 42 50 45 44 52 54
19947 cell2_MACS_peak_9743 73 81 71 78 89 83 91 95
19948 cell2_MACS_peak_9744 74 75 59 66 49 62 62 59
19949 cell2_MACS_peak_9756 72 70 71 71 66 65 58 68
19950 cell2_MACS_peak_9758 22 27 24 23 23 15 22 22
19951 cell2_MACS_peak_9761 47 42 46 40 41 34 37 36
19952 cell2_MACS_peak_9764 40 42 42 39 42 48 50 48
19953 cell2_MACS_peak_9780 24 27 21 27 11 13 13 14
19954 cell2_MACS_peak_9782 26 23 23 24 30 29 33 31
19955 cell2_MACS_peak_9789 29 32 41 31 52 50 50 53
19956 cell2_MACS_peak_9794 47 49 43 46 34 38 35 37
19957 cell2_MACS_peak_9796 29 33 33 38 31 43 34 34
19958 cell2_MACS_peak_9797 5 6 8 7 5 5 5 6
19959 cell2_MACS_peak_9798 40 41 38 43 31 36 45 48
19960 cell2_MACS_peak_980 59 62 66 58 60 70 53 57
19961 cell2_MACS_peak_9811 22 22 22 26 25 25 33 36
19962 cell2_MACS_peak_9813 37 42 37 43 43 38 39 37
19963 cell2_MACS_peak_9819 30 27 22 23 30 23 33 30
19964 cell2_MACS_peak_9820 34 30 30 30 28 28 30 25
19965 cell2_MACS_peak_9827 31 26 27 32 39 34 36 37
19966 cell2_MACS_peak_9828 21 20 20 20 39 29 38 35
19967 cell2_MACS_peak_9840 37 41 38 37 30 34 25 31
19968 cell2_MACS_peak_9841 26 27 31 25 27 26 22 22
19969 cell2_MACS_peak_9849 10 9 8 11 12 18 15 9
19970 cell2_MACS_peak_9850 33 37 30 33 36 28 41 36
19971 cell2_MACS_peak_986 89 91 89 91 86 88 76 75
19972 cell2_MACS_peak_9875 19 23 27 26 32 27 35 31
19973 cell2_MACS_peak_9877 26 30 29 34 35 45 34 35
19974 cell2_MACS_peak_9884 24 25 27 29 25 30 29 28
19975 cell2_MACS_peak_989 109 99 94 91 80 77 72 67
19976 cell2_MACS_peak_9895 46 38 46 44 57 50 53 50
19977 cell2_MACS_peak_9896 40 37 38 35 29 30 31 30
19978 cell2_MACS_peak_9897 52 43 50 53 47 45 42 40
19979 cell2_MACS_peak_9901 35 33 40 35 29 29 26 25
19980 cell2_MACS_peak_9902 23 21 26 26 38 27 31 36
19981 cell2_MACS_peak_9908 45 39 48 40 46 43 43 46
19982 cell2_MACS_peak_991 80 72 72 75 55 46 43 38
19983 cell2_MACS_peak_9911 31 23 30 22 27 22 23 24
19984 cell2_MACS_peak_9912 41 40 43 44 41 46 40 45
19985 cell2_MACS_peak_9913 0 0 0 0 0 0 0 0
19986 cell2_MACS_peak_9916 33 33 37 33 28 35 32 27
19987 cell2_MACS_peak_9920 74 72 76 68 69 60 49 60
19988 cell2_MACS_peak_9926 25 31 33 21 28 25 27 19
19989 cell2_MACS_peak_9927 35 38 32 39 33 35 33 31
19990 cell2_MACS_peak_9929 35 38 40 35 32 36 32 36
19991 cell2_MACS_peak_9946 63 61 60 53 44 35 39 39
19992 cell2_MACS_peak_9947 84 84 75 77 45 47 43 36
19993 cell2_MACS_peak_9954 103 107 102 99 87 82 87 86
19994 cell2_MACS_peak_9974 62 63 61 60 53 56 54 47
19995 cell2_MACS_peak_9977 70 72 65 66 48 41 56 56
19996 cell2_MACS_peak_9980 84 77 75 75 64 65 49 48
19997 cell2_MACS_peak_9986 75 75 82 75 57 57 54 54
19998 cell2_MACS_peak_9990 76 75 77 75 41 29 39 34
19999 cell2_MACS_peak_9992 85 85 74 83 46 41 45 46
20000 cell2_MACS_peak_9998 60 52 53 52 37 40 39 39
20003 false_100 68 66 63 61 43 44 44 39
20009 false_10004 54 56 58 52 56 54 65 69
20010 false_10005 62 62 62 61 69 72 58 67
20011 false_10006 85 78 79 81 72 73 70 70
20013 false_10008 35 41 40 27 41 32 40 39
20015 false_1001 44 42 46 41 58 46 48 56
20019 false_10013 94 87 91 86 100 89 97 104
20022 false_10016 63 63 59 56 52 46 43 43
20023 false_10017 42 44 40 45 41 40 48 47
20025 false_10019 43 42 42 43 48 49 53 49
20027 false_10020 64 63 53 65 62 50 51 49
20029 false_10022 51 45 44 45 59 54 52 53
20030 false_10023 30 33 36 30 32 35 35 40
20032 false_10025 56 59 60 55 49 55 55 57
20039 false_10031 35 36 30 34 33 33 33 31
20040 false_10032 64 58 57 67 76 69 69 79
20041 false_10033 54 62 66 64 52 51 56 62
20044 false_10036 55 51 56 52 40 48 48 46
20047 false_10039 38 42 36 41 41 44 37 39
20050 false_10041 83 82 74 78 58 68 70 70
20052 false_10043 66 65 61 71 59 58 61 57
20053 false_10044 38 36 37 37 33 38 34 31
20065 false_10055 33 34 40 39 43 45 40 46
20073 false_10062 63 63 62 52 58 55 47 46
20084 false_10072 43 43 47 55 36 42 53 47
20085 false_10073 61 63 64 68 46 49 46 43
20087 false_10075 30 35 31 37 22 31 27 29
20088 false_10076 55 46 47 45 42 40 48 46
20089 false_10077 58 55 58 58 44 46 42 47
20092 false_1008 28 29 28 37 36 36 43 35
20094 false_10081 56 56 61 59 53 62 54 55
20095 false_10082 37 42 46 31 29 29 34 34
20100 false_10087 40 41 41 36 47 40 38 41
20103 false_1009 50 55 52 49 63 67 60 61
20114 false_101 61 61 61 65 57 59 55 55
20118 false_10102 28 27 28 28 25 24 23 25
20125 false_10109 32 36 36 35 26 31 34 31
20126 false_1011 56 54 50 54 59 60 63 64
20127 false_10110 53 55 55 57 66 62 66 69
20128 false_10111 41 46 43 45 31 33 38 31
20133 false_10116 42 45 33 44 39 34 25 29
20135 false_10118 10 8 9 9 14 9 11 14
20136 false_10119 58 59 62 65 106 94 116 104
20138 false_10120 79 81 77 81 78 79 86 80
20139 false_10121 76 84 79 84 75 88 78 81
20141 false_10123 83 80 73 85 94 75 95 86
20145 false_10127 69 77 71 79 84 86 85 81
20146 false_10128 40 41 49 40 55 59 66 64
20147 false_10129 105 103 108 102 85 75 73 69
20151 false_10132 68 72 63 67 65 68 56 67
20153 false_10134 79 74 81 76 71 64 66 70
20155 false_10136 63 60 76 66 111 98 110 101
20156 false_10137 59 58 61 62 60 67 70 70
20158 false_10139 77 85 75 81 66 60 68 67
20160 false_10140 76 82 76 81 74 83 71 70
20166 false_10146 37 41 39 39 46 47 55 50
20167 false_10147 65 61 69 65 62 56 59 62
20173 false_10152 54 65 60 50 56 67 58 48
20175 false_10154 130 134 124 128 129 140 128 122
20176 false_10155 85 83 81 84 73 72 88 80
20177 false_10156 80 76 83 85 84 75 78 84
20184 false_10162 62 63 65 77 82 78 98 98
20185 false_10163 71 75 65 73 64 63 65 70
20188 false_10166 58 54 60 62 77 70 76 79
20189 false_10167 67 78 62 82 83 83 82 88
20190 false_10168 87 90 88 87 88 82 86 93
20194 false_10171 53 59 56 51 80 78 73 69
20195 false_10172 64 66 64 66 70 79 77 70
20197 false_10174 63 59 64 62 72 59 60 67
20200 false_10177 55 67 67 54 108 91 108 101
20201 false_10178 40 46 50 51 54 53 52 56
20206 false_10182 72 78 77 77 92 90 97 92
20208 false_10184 62 63 72 68 72 86 81 81
20211 false_10187 47 45 53 47 72 79 74 80
20213 false_10189 38 34 35 29 53 59 65 67
20215 false_10190 42 40 39 45 61 58 57 61
20219 false_10194 49 43 52 56 68 73 70 76
20220 false_10195 64 65 66 73 89 84 95 88
20224 false_10199 61 50 67 66 95 81 94 105
20225 false_102 48 48 53 48 37 38 32 30
20229 false_10202 35 40 34 38 66 61 58 64
20232 false_10205 38 41 40 38 34 30 28 28
20234 false_10207 66 61 60 61 44 50 49 46
20236 false_10209 45 46 49 44 34 42 40 39
20243 false_10215 55 50 48 57 46 45 51 57
20250 false_10221 83 73 92 84 77 91 72 69
20252 false_10223 65 66 66 66 53 54 54 53
20253 false_10224 58 58 59 61 56 63 56 55
20254 false_10225 65 65 60 58 54 47 56 54
20260 false_10230 52 48 48 49 54 46 54 54
20280 false_10249 50 54 53 50 46 47 50 50
20283 false_10251 69 62 59 67 61 64 60 51
20284 false_10252 55 64 63 63 54 50 46 49
20285 false_10253 65 60 70 54 58 43 48 49
20286 false_10254 60 59 59 49 45 44 47 41
20290 false_10258 57 61 56 59 55 63 58 57
20294 false_10261 20 18 12 16 14 14 11 14
20295 false_10262 39 40 39 38 32 33 34 33
20298 false_10265 44 44 37 44 39 33 35 37
20299 false_10266 52 54 62 69 82 85 82 80
20305 false_10271 87 83 84 98 139 124 132 134
20310 false_10276 42 41 42 43 66 66 75 76
20312 false_10278 62 52 59 58 85 91 90 86
20314 false_1028 31 31 37 28 33 38 35 43
20323 false_10288 87 85 86 86 97 100 109 107
20327 false_10291 64 56 69 60 73 75 74 82
20332 false_10296 53 49 60 58 76 76 71 80
20333 false_10297 46 58 56 63 80 73 80 91
20337 false_1030 42 40 45 44 54 64 66 69
20338 false_10300 64 70 66 81 99 98 104 102
20342 false_10304 65 73 73 70 95 96 91 96
20343 false_10305 81 77 69 72 57 60 68 63
20344 false_10306 74 79 72 75 110 97 118 117
20345 false_10307 63 65 60 66 70 72 76 72
20349 false_10310 76 71 70 73 87 81 86 86
20355 false_10316 85 89 86 88 78 76 67 76
20356 false_10317 99 92 97 95 99 92 93 86
20357 false_10318 81 91 93 87 92 101 95 96
20363 false_10323 64 71 69 65 75 84 91 81
20364 false_10324 87 75 79 90 91 83 90 85
20366 false_10326 48 49 44 55 58 72 73 68
20368 false_10328 28 32 30 35 49 54 51 50
20371 false_10330 51 57 56 55 65 59 56 62
20374 false_10333 20 22 26 21 25 25 27 25
20377 false_10336 69 59 61 68 72 68 77 80
20379 false_10338 56 61 57 58 38 35 34 35
20383 false_10341 44 38 43 50 52 62 60 57
20386 false_10344 32 31 35 27 36 33 34 33
20394 false_10351 38 31 28 29 22 24 18 18
20399 false_10356 28 25 26 28 45 45 50 39
20407 false_10363 73 74 72 65 67 69 67 64
20408 false_10364 55 57 51 47 56 52 51 47
20418 false_10373 54 52 54 49 54 44 42 48
20423 false_10378 55 52 52 44 40 34 40 34
20441 false_10394 52 58 51 57 47 45 48 44
20444 false_10397 62 57 51 58 54 57 58 59
20447 false_104 72 77 63 62 67 72 68 62
20460 false_10410 66 60 54 55 58 61 61 59
20462 false_10412 61 55 51 62 54 46 49 56
20463 false_10413 74 62 64 73 60 57 55 57
20464 false_10414 73 77 71 81 79 87 74 74
20465 false_10415 62 54 71 65 107 98 100 91
20483 false_10431 49 44 51 41 45 46 41 45
20488 false_10436 44 39 40 41 51 46 60 57
20490 false_10438 52 58 55 60 50 53 58 56
20493 false_10440 72 71 68 65 55 47 50 52
20495 false_10442 64 58 53 62 47 52 48 43
20497 false_10444 54 58 47 50 47 53 47 54
20500 false_10447 42 41 38 35 37 32 31 35
20504 false_10450 53 60 53 52 48 58 54 49
20507 false_10453 84 79 77 87 70 68 68 65
20508 false_10454 78 71 71 74 74 79 76 72
20509 false_10455 60 72 65 64 50 53 63 62
20514 false_1046 58 59 58 54 72 61 71 70
20515 false_10460 52 49 52 51 54 55 55 51
20516 false_10461 56 54 58 52 39 42 34 38
20519 false_10464 11 11 10 11 10 7 9 9
20520 false_10465 39 43 52 44 55 51 48 48
20526 false_10470 64 63 65 62 57 55 66 60
20528 false_10472 61 61 62 53 45 45 45 36
20530 false_10474 44 44 53 46 53 59 56 60
20531 false_10475 55 59 56 55 60 60 63 58
20532 false_10476 33 32 43 38 62 66 68 59
20533 false_10477 49 58 53 56 58 59 63 57
20534 false_10478 52 48 46 42 42 51 41 37
20536 false_1048 51 47 44 45 54 51 59 56
20537 false_10480 60 73 58 60 57 59 51 55
20540 false_10483 59 61 56 65 47 61 48 48
20541 false_10484 21 21 16 17 12 22 13 10
20549 false_10491 39 32 37 36 49 46 51 47
20563 false_10503 52 43 46 49 60 59 62 68
20569 false_10509 47 49 50 46 52 52 51 52
20570 false_1051 41 38 35 44 40 43 43 47
20574 false_10513 45 41 40 49 51 52 52 47
20576 false_10515 10 8 9 8 6 4 6 6
20577 false_10516 53 51 55 53 45 51 50 55
20579 false_10518 64 63 66 62 73 64 78 70
20582 false_10520 36 36 46 49 58 61 55 53
20587 false_10525 60 62 58 61 57 72 63 67
20594 false_10531 10 13 12 9 13 18 11 17
20595 false_10532 50 48 51 58 52 58 44 56
20596 false_10533 31 34 36 35 42 48 58 55
20597 false_10534 45 40 52 50 68 61 68 66
20598 false_10535 51 63 52 52 77 77 86 83
20610 false_10546 27 35 42 38 46 48 46 52
20614 false_1055 32 34 38 37 48 44 58 54
20616 false_10551 43 47 45 55 41 60 47 46
20620 false_10555 80 82 82 83 80 78 65 66
20626 false_10560 69 69 68 75 67 85 84 84
20628 false_10562 43 43 41 45 45 42 45 44
20635 false_10569 55 56 53 53 40 44 46 48
20640 false_10573 64 63 64 63 63 59 60 64
20641 false_10574 44 47 53 56 46 49 46 47
20650 false_10582 41 48 48 44 47 47 43 40
20653 false_10585 41 48 40 37 51 50 51 58
20657 false_10589 56 53 55 51 44 47 48 45
20661 false_10592 54 55 53 54 54 56 60 60
20665 false_10596 42 39 43 45 52 46 48 51
20669 false_106 44 50 50 45 42 45 49 40
20678 false_10607 27 31 31 31 31 32 25 28
20682 false_10610 46 47 46 47 41 45 45 42
20686 false_10614 29 24 27 30 39 39 42 43
20693 false_10620 49 49 50 55 60 69 62 56
20694 false_10621 38 38 47 48 79 94 87 94
20696 false_10623 44 47 44 37 31 31 33 30
20714 false_1064 23 30 31 25 39 38 41 42
20736 false_1066 39 41 42 37 52 51 51 51
20746 false_10669 61 61 69 72 56 55 56 58
20763 false_10684 63 63 71 61 50 48 51 54
20768 false_10689 40 41 42 42 33 33 21 30
20777 false_10697 54 49 51 47 45 39 34 38
20785 false_10703 43 37 49 39 54 51 49 54
20795 false_10712 18 17 21 17 15 16 12 15
20797 false_10714 44 41 44 44 42 46 44 50
20803 false_1072 33 32 34 29 38 38 37 37
20804 false_10720 71 61 64 67 52 59 52 50
20805 false_10721 94 90 96 85 77 79 71 74
20807 false_10723 60 63 61 59 49 56 42 43
20808 false_10724 63 68 60 64 60 51 56 46
20813 false_10729 36 37 41 35 32 35 34 32
20824 false_10739 12 16 17 17 19 15 11 18
20834 false_10748 57 59 55 49 50 51 52 51
20848 false_10760 51 50 49 52 48 59 46 48
20849 false_10761 67 68 67 67 70 65 67 71
20865 false_10776 55 59 50 47 36 45 39 44
20866 false_10777 91 85 93 90 63 69 57 56
20867 false_10778 93 91 86 94 82 80 79 75
20871 false_10781 68 71 65 77 61 58 59 63
20874 false_10784 48 47 48 46 44 40 35 37
20880 false_1079 25 26 26 34 47 44 39 43
20883 false_10792 65 66 66 61 46 55 47 47
20896 false_10803 52 52 46 52 33 32 37 41
20897 false_10804 82 79 76 76 60 63 55 59
20900 false_10807 110 103 105 108 78 95 72 76
20901 false_10808 72 74 76 75 65 64 65 71
20902 false_10809 81 90 91 98 76 80 70 90
20903 false_1081 24 29 26 27 48 37 44 42
20906 false_10812 57 55 50 55 46 46 43 45
20907 false_10813 91 86 92 77 64 66 56 76
20908 false_10814 72 63 69 69 71 75 69 71
20910 false_10816 67 61 60 64 56 51 58 51
20913 false_10819 61 74 64 60 69 79 67 72
20919 false_10824 59 63 48 62 53 66 59 58
20920 false_10825 77 80 76 69 59 57 47 48
20940 false_10843 39 34 41 41 32 33 29 35
20948 false_10850 39 43 34 39 42 38 40 41
20952 false_10854 52 50 46 53 40 36 42 44
20953 false_10855 96 90 91 92 66 72 69 70
20954 false_10856 58 70 63 65 59 58 55 57
20963 false_10864 57 56 62 58 57 56 58 55
20965 false_10866 49 50 45 41 37 34 37 36
20966 false_10867 68 59 55 58 39 34 33 32
20970 false_10870 83 86 83 81 64 55 64 55
20971 false_10871 76 70 71 67 50 62 57 58
20972 false_10872 85 85 84 77 60 59 61 54
20975 false_10875 80 81 70 82 38 42 35 35
20976 false_10876 100 103 93 101 49 50 47 54
20977 false_10877 97 90 91 93 50 54 51 59
20978 false_10878 134 140 123 131 71 66 69 58
20982 false_10881 81 72 73 81 60 54 55 53
20985 false_10884 110 108 102 110 82 74 82 78
20998 false_10896 89 93 92 82 55 60 51 52
20999 false_10897 80 83 81 83 81 74 77 71
21000 false_10898 84 82 73 81 65 68 69 49
21001 false_10899 89 90 92 104 63 61 67 67
21007 false_10903 91 94 80 89 84 73 73 76
21008 false_10904 65 70 59 70 60 62 58 51
21009 false_10905 63 66 68 53 69 57 63 67
21018 false_10913 65 69 58 62 57 51 58 55
21022 false_10917 62 66 64 59 59 59 49 50
21026 false_10920 75 74 76 72 69 66 75 73
21027 false_10921 73 74 74 73 56 60 50 54
21032 false_10926 70 76 74 67 47 39 49 47
21035 false_10929 114 112 106 105 101 79 89 85
21036 false_1093 21 22 23 20 24 26 25 26
21037 false_10930 94 87 98 79 72 70 76 83
21039 false_10932 81 77 78 74 53 66 53 54
21047 false_1094 35 32 24 31 27 32 30 31
21051 false_10943 61 63 64 52 39 53 46 45
21054 false_10946 79 79 81 81 45 68 56 51
21055 false_10947 113 118 100 101 83 83 84 80
21056 false_10948 102 101 86 90 75 79 67 75
21061 false_10952 66 69 59 60 76 67 75 77
21063 false_10954 82 84 72 83 58 53 45 59
21064 false_10955 79 78 74 71 60 59 58 56
21066 false_10957 101 94 98 95 78 73 76 72
21067 false_10958 36 33 37 38 34 33 34 34
21068 false_10959 78 73 72 71 41 51 48 42
21072 false_10962 57 50 48 52 37 43 41 39
21074 false_10964 77 79 82 80 64 58 63 59
21090 false_10979 98 107 94 98 61 77 70 64
21092 false_10980 114 109 106 105 97 88 88 78
21095 false_10983 87 90 86 75 65 70 63 58
21096 false_10984 41 36 35 36 21 23 11 19
21098 false_10986 76 78 66 71 58 48 47 53
21099 false_10987 65 58 57 59 41 44 42 41
21100 false_10988 61 64 60 65 57 57 61 45
21103 false_10990 51 55 50 49 34 48 40 42
21105 false_10992 75 71 69 74 49 43 41 47
21108 false_10995 94 95 86 92 68 68 57 54
21110 false_10997 101 99 97 96 78 65 64 68
21111 false_10998 73 80 67 69 51 54 40 52
21116 false_11000 75 79 73 67 56 53 53 51
21118 false_11002 60 68 60 72 54 48 46 54
21123 false_11007 84 85 86 89 68 75 68 74
21124 false_11008 93 86 79 82 59 45 45 40
21126 false_1101 56 56 59 49 62 53 57 60
21128 false_11011 99 92 93 98 77 75 74 80
21130 false_11013 81 74 78 76 65 68 66 59
21133 false_11016 60 64 57 59 42 52 47 44
21140 false_11022 57 60 55 53 38 35 36 36
21148 false_1103 34 35 32 29 32 28 25 32
21149 false_11030 49 54 53 57 37 35 30 36
21150 false_11031 54 55 54 49 43 39 47 50
21153 false_11034 64 59 61 61 52 42 47 54
21156 false_11037 61 68 55 63 37 39 33 35
21158 false_11039 38 44 46 43 32 35 32 32
21160 false_11040 58 59 56 61 33 42 37 36
21162 false_11042 91 87 91 92 70 56 61 62
21164 false_11044 57 55 62 61 52 59 47 49
21167 false_11047 63 66 58 61 53 56 45 50
21168 false_11048 68 62 64 65 49 53 49 54
21171 false_11050 72 68 65 58 71 71 68 68
21178 false_11057 23 20 23 23 15 14 15 10
21179 false_11058 42 50 49 45 46 48 33 39
21188 false_11066 57 66 57 54 54 59 51 55
21192 false_1107 50 55 57 52 53 49 60 49
21198 false_11075 86 85 79 72 62 64 46 53
21199 false_11076 99 106 100 86 70 64 50 52
21200 false_11077 79 76 72 71 62 68 66 71
21205 false_11081 29 38 29 31 25 22 23 24
21206 false_11082 13 12 13 12 5 13 11 11
21214 false_1109 38 38 42 37 36 37 35 39
21215 false_11090 61 69 70 73 65 55 56 54
21218 false_11093 44 49 44 43 36 26 34 38
21220 false_11095 71 78 71 71 40 45 39 47
21222 false_11097 79 85 76 78 64 61 61 62
21223 false_11098 72 74 75 77 63 52 58 50
21229 false_11102 73 68 68 73 51 46 51 51
21230 false_11103 50 55 51 48 42 34 43 34
21231 false_11104 64 62 57 59 43 34 36 44
21235 false_11108 80 77 76 73 48 47 42 37
21236 false_11109 56 48 49 54 35 33 27 23
21237 false_1111 53 52 55 52 39 39 38 39
21242 false_11114 62 66 57 53 34 33 28 36
21244 false_11116 66 69 54 60 54 56 57 51
21250 false_11121 65 61 62 50 41 32 26 32
21251 false_11122 63 64 61 61 40 45 42 36
21253 false_11124 46 44 49 40 29 31 30 24
21254 false_11125 34 40 34 38 30 28 27 26
21255 false_11126 88 91 92 85 58 56 59 57
21256 false_11127 55 52 59 48 42 40 37 37
21257 false_11128 44 40 50 45 33 43 38 43
21260 false_11130 75 77 67 74 54 39 38 45
21262 false_11132 111 108 103 107 73 67 63 71
21263 false_11133 56 48 50 46 44 44 48 40
21264 false_11134 39 41 38 42 33 23 31 33
21266 false_11136 91 91 88 91 64 57 58 60
21267 false_11137 65 68 66 62 38 43 39 36
21268 false_11138 60 61 58 68 40 41 39 35
21280 false_11149 46 47 47 46 45 41 46 46
21290 false_11158 46 45 49 45 58 68 64 54
21291 false_11159 12 11 9 13 9 10 13 8
21293 false_11160 51 51 50 50 57 48 55 54
21294 false_11161 53 61 58 59 50 52 60 67
21295 false_11162 48 50 56 52 50 50 48 48
21297 false_11164 55 54 53 51 44 54 48 49
21302 false_11169 25 29 25 31 31 26 26 27
21306 false_11172 31 31 31 30 48 41 43 48
21309 false_11175 54 53 59 61 50 50 55 54
21311 false_11177 51 56 51 51 58 52 59 64
21319 false_11184 49 53 43 52 53 55 50 52
21320 false_11185 40 33 32 33 47 48 52 51
21324 false_11189 41 45 48 46 73 73 72 72
21326 false_11190 48 47 52 49 65 61 69 66
21328 false_11192 45 48 45 48 46 56 37 46
21334 false_11198 65 66 62 64 55 61 55 58
21338 false_11200 44 44 42 43 52 47 46 46
21344 false_11206 43 45 51 53 40 40 49 48
21346 false_11208 52 51 52 44 39 37 36 31
21349 false_11210 44 45 48 43 49 46 41 44
21351 false_11212 29 28 34 33 50 51 55 52
21358 false_11219 51 58 63 58 54 55 62 51
21367 false_11227 53 57 56 58 54 49 47 53
21368 false_11228 43 47 57 41 60 59 58 57
21369 false_11229 59 59 60 62 62 65 65 65
21371 false_11230 66 60 59 63 49 60 65 50
21374 false_11233 43 43 40 46 51 36 48 47
21377 false_11236 48 39 44 51 37 41 44 42
21380 false_11239 46 49 42 49 43 50 43 46
21391 false_11249 43 40 42 49 51 47 63 58
21394 false_11251 28 32 29 30 24 24 26 22
21397 false_11254 51 53 55 56 44 51 46 52
21403 false_1126 71 74 58 71 74 72 70 61
21406 false_11262 35 37 42 41 53 56 63 57
21407 false_11263 53 59 59 68 69 73 77 73
21412 false_11268 53 53 48 49 32 38 33 28
21415 false_11270 69 71 68 70 58 60 54 67
21417 false_11272 49 53 52 51 53 47 43 45
21418 false_11273 71 72 71 73 84 75 71 74
21420 false_11275 73 74 62 73 69 79 74 77
21436 false_1129 68 67 65 63 65 74 65 64
21448 false_1130 72 64 76 60 70 70 71 69
21453 false_11304 49 46 47 45 42 42 41 41
