V1 V2 V3 V5 V6 V11 V12 V14 V15
6749 cell1_MACS_peak_43070 13 17 19 11 19 23 24 21
6750 cell1_MACS_peak_43074 11 12 8 12 15 17 18 14
6751 cell1_MACS_peak_43075 14 16 15 19 24 29 21 20
6752 cell1_MACS_peak_43078 6 7 10 10 17 19 19 21
6753 cell1_MACS_peak_43080 6 7 6 7 15 12 11 11
6754 cell1_MACS_peak_43083 22 22 22 25 20 16 21 16
6755 cell1_MACS_peak_4309 17 13 14 12 8 13 12 9
6756 cell1_MACS_peak_43091 26 19 18 16 13 12 11 13
6757 cell1_MACS_peak_43092 14 15 13 13 21 17 17 20
6758 cell1_MACS_peak_43093 11 11 11 12 20 16 16 18
6759 cell1_MACS_peak_43095 11 9 8 10 15 13 14 18
6760 cell1_MACS_peak_43096 12 12 12 14 12 15 11 11
6761 cell1_MACS_peak_43097 4 2 3 5 7 7 10 10
6762 cell1_MACS_peak_4310 7 6 6 7 10 8 10 9
6763 cell1_MACS_peak_43112 13 16 19 12 37 30 37 33
6764 cell1_MACS_peak_43117 18 14 16 17 12 16 18 16
6765 cell1_MACS_peak_43123 8 8 10 13 31 27 30 31
6766 cell1_MACS_peak_43131 25 28 32 33 45 48 51 49
6767 cell1_MACS_peak_43132 14 15 12 12 24 21 25 18
6768 cell1_MACS_peak_43133 12 14 12 12 14 13 13 15
6769 cell1_MACS_peak_4314 13 13 12 13 12 13 11 8
6770 cell1_MACS_peak_43141 18 22 20 22 33 27 31 26
6771 cell1_MACS_peak_43142 15 17 17 17 30 30 29 29
6772 cell1_MACS_peak_43155 15 16 17 15 19 13 10 14
6773 cell1_MACS_peak_43169 13 14 12 18 20 22 21 27
6774 cell1_MACS_peak_43170 11 13 12 13 20 21 22 22
6775 cell1_MACS_peak_43175 14 13 15 16 17 18 19 19
6776 cell1_MACS_peak_43187 13 12 14 16 24 18 19 20
6777 cell1_MACS_peak_43189 12 13 12 20 26 22 33 30
6778 cell1_MACS_peak_43196 7 8 6 6 9 12 17 9
6779 cell1_MACS_peak_432 8 6 8 9 9 7 7 5
6780 cell1_MACS_peak_43202 10 13 13 13 13 16 14 18
6781 cell1_MACS_peak_43206 10 8 6 8 15 16 18 17
6782 cell1_MACS_peak_43214 11 13 12 11 9 12 13 16
6783 cell1_MACS_peak_43215 13 15 13 17 19 25 20 19
6784 cell1_MACS_peak_43217 9 13 17 12 23 25 25 24
6785 cell1_MACS_peak_4322 15 15 15 16 10 10 11 10
6786 cell1_MACS_peak_43226 16 22 15 19 26 26 25 25
6787 cell1_MACS_peak_43228 10 9 9 12 28 26 32 29
6788 cell1_MACS_peak_4323 16 17 17 16 10 9 11 9
6789 cell1_MACS_peak_43231 6 12 16 11 18 19 22 26
6790 cell1_MACS_peak_43237 21 25 23 20 23 26 27 27
6791 cell1_MACS_peak_43240 27 26 26 31 25 33 33 25
6792 cell1_MACS_peak_43243 12 9 6 10 22 21 19 23
6793 cell1_MACS_peak_43249 16 16 18 19 19 19 16 14
6794 cell1_MACS_peak_43263 31 29 27 30 39 42 39 42
6795 cell1_MACS_peak_43264 30 39 32 32 46 41 43 41
6796 cell1_MACS_peak_43267 1 0 0 1 1 0 1 0
6797 cell1_MACS_peak_43268 7 7 11 7 16 15 14 12
6798 cell1_MACS_peak_43269 787 801 781 786 785 794 795 789
6799 cell1_MACS_peak_43273 11 12 13 12 24 14 18 18
6800 cell1_MACS_peak_43279 4 7 8 6 16 11 17 14
6801 cell1_MACS_peak_43282 14 12 9 14 16 18 13 13
6802 cell1_MACS_peak_43283 18 17 18 12 13 10 11 12
6803 cell1_MACS_peak_43285 17 16 20 21 20 19 20 20
6804 cell1_MACS_peak_43287 11 9 9 5 16 10 13 13
6805 cell1_MACS_peak_43290 10 7 9 6 17 17 17 14
6806 cell1_MACS_peak_43301 10 10 11 15 13 17 18 12
6807 cell1_MACS_peak_43302 15 18 17 18 24 18 25 24
6808 cell1_MACS_peak_43303 11 9 17 19 40 42 42 46
6809 cell1_MACS_peak_43305 11 12 10 9 22 25 27 26
6810 cell1_MACS_peak_43309 11 14 17 12 35 34 42 43
6811 cell1_MACS_peak_43328 23 21 16 19 28 32 34 33
6812 cell1_MACS_peak_4333 9 10 9 7 9 9 9 7
6813 cell1_MACS_peak_43335 7 11 11 11 10 11 12 11
6814 cell1_MACS_peak_43337 6 9 10 8 16 15 13 14
6815 cell1_MACS_peak_43338 17 16 19 18 19 21 21 13
6816 cell1_MACS_peak_43339 6 4 6 4 10 11 8 10
6817 cell1_MACS_peak_4334 13 12 16 14 16 16 14 18
6818 cell1_MACS_peak_43346 17 17 16 17 19 17 18 18
6819 cell1_MACS_peak_43355 9 9 12 10 9 8 11 6
6820 cell1_MACS_peak_43358 15 14 12 9 15 19 19 18
6821 cell1_MACS_peak_43364 8 4 5 7 13 12 13 11
6822 cell1_MACS_peak_43365 11 11 14 12 17 16 17 18
6823 cell1_MACS_peak_43366 8 7 12 12 9 12 11 10
6824 cell1_MACS_peak_4337 23 23 22 24 24 25 25 28
6825 cell1_MACS_peak_43375 14 14 13 16 15 19 17 15
6826 cell1_MACS_peak_43384 7 7 10 7 8 8 9 7
6827 cell1_MACS_peak_43391 10 12 15 13 10 12 14 9
6828 cell1_MACS_peak_43394 17 20 17 20 24 20 18 23
6829 cell1_MACS_peak_43397 15 17 15 14 10 9 9 10
6830 cell1_MACS_peak_43399 12 16 14 14 17 12 15 19
6831 cell1_MACS_peak_43410 14 15 16 14 19 16 19 18
6832 cell1_MACS_peak_43415 8 7 7 6 4 4 2 4
6833 cell1_MACS_peak_43418 16 16 13 16 14 14 13 15
6834 cell1_MACS_peak_43419 12 13 9 15 10 11 10 8
6835 cell1_MACS_peak_43421 13 14 12 13 11 10 8 10
6836 cell1_MACS_peak_43428 6 6 6 6 7 9 7 9
6837 cell1_MACS_peak_43429 6 7 7 7 3 5 4 4
6838 cell1_MACS_peak_4343 22 20 21 16 11 10 18 9
6839 cell1_MACS_peak_43443 14 13 15 14 17 13 12 13
6840 cell1_MACS_peak_43455 22 22 21 20 17 11 17 13
6841 cell1_MACS_peak_43458 3 4 5 4 7 8 10 9
6842 cell1_MACS_peak_43462 11 9 13 13 13 10 9 15
6843 cell1_MACS_peak_43464 15 13 18 13 14 10 9 11
6844 cell1_MACS_peak_43473 12 9 13 9 17 10 14 10
6845 cell1_MACS_peak_43512 14 14 11 11 10 12 12 13
6846 cell1_MACS_peak_43513 14 9 13 11 21 18 20 18
6847 cell1_MACS_peak_43515 8 9 10 7 11 11 11 9
6848 cell1_MACS_peak_43516 7 8 8 8 7 10 10 12
6849 cell1_MACS_peak_43519 14 14 14 9 13 15 13 12
6850 cell1_MACS_peak_43520 15 18 14 12 15 12 15 12
6851 cell1_MACS_peak_43533 24 22 23 21 32 28 32 29
6852 cell1_MACS_peak_43540 17 12 13 14 8 13 10 8
6853 cell1_MACS_peak_43545 11 13 10 13 10 15 14 13
6854 cell1_MACS_peak_43547 11 9 11 10 10 7 10 10
6855 cell1_MACS_peak_43549 18 13 17 16 17 16 17 14
6856 cell1_MACS_peak_43552 9 10 15 13 28 26 32 30
6857 cell1_MACS_peak_43553 13 12 15 17 12 15 10 18
6858 cell1_MACS_peak_43562 5 6 5 3 10 11 11 12
6859 cell1_MACS_peak_43563 14 15 14 16 20 22 21 18
6860 cell1_MACS_peak_43565 7 7 6 13 10 7 12 14
6861 cell1_MACS_peak_4357 7 7 7 7 5 9 6 8
6862 cell1_MACS_peak_43571 10 12 12 11 7 10 8 7
6863 cell1_MACS_peak_43576 8 9 10 12 16 11 15 11
6864 cell1_MACS_peak_43584 8 7 8 9 8 10 6 9
6865 cell1_MACS_peak_43586 16 13 22 19 23 18 19 21
6866 cell1_MACS_peak_43596 10 9 7 7 8 9 11 9
6867 cell1_MACS_peak_43597 12 12 13 15 8 12 10 14
6868 cell1_MACS_peak_43603 7 11 10 10 10 10 11 13
6869 cell1_MACS_peak_43607 13 13 14 11 8 5 8 12
6870 cell1_MACS_peak_43609 17 16 14 18 8 7 7 8
6871 cell1_MACS_peak_43612 14 13 11 11 10 15 10 8
6872 cell1_MACS_peak_43613 20 23 18 20 17 17 12 15
6873 cell1_MACS_peak_43620 13 15 12 17 10 5 9 10
6874 cell1_MACS_peak_43627 11 10 15 13 17 13 16 16
6875 cell1_MACS_peak_4363 10 11 14 14 21 22 23 17
6876 cell1_MACS_peak_43638 10 10 11 10 16 13 15 13
6877 cell1_MACS_peak_43640 4 5 7 7 10 12 7 9
6878 cell1_MACS_peak_43642 17 17 17 17 14 12 12 15
6879 cell1_MACS_peak_43646 9 10 12 9 3 3 4 2
6880 cell1_MACS_peak_43647 13 15 16 14 14 11 9 7
6881 cell1_MACS_peak_43662 14 14 14 15 22 21 26 26
6882 cell1_MACS_peak_43664 14 13 12 12 23 28 26 30
6883 cell1_MACS_peak_43665 18 18 24 19 31 22 25 28
6884 cell1_MACS_peak_43668 15 17 16 15 11 15 14 14
6885 cell1_MACS_peak_43676 20 19 21 19 26 25 22 24
6886 cell1_MACS_peak_43679 16 17 16 19 15 11 12 12
6887 cell1_MACS_peak_43685 20 20 23 17 20 14 16 12
6888 cell1_MACS_peak_43686 10 10 6 8 13 9 15 12
6889 cell1_MACS_peak_43687 12 9 10 15 10 9 12 10
6890 cell1_MACS_peak_43693 9 10 13 11 13 18 14 16
6891 cell1_MACS_peak_43697 9 10 9 13 17 16 16 11
6892 cell1_MACS_peak_43702 6 5 10 6 15 15 12 15
6893 cell1_MACS_peak_43705 19 23 21 18 20 25 20 22
6894 cell1_MACS_peak_43706 7 6 9 11 9 6 8 6
6895 cell1_MACS_peak_43713 12 13 13 11 10 7 10 9
6896 cell1_MACS_peak_43716 8 6 5 7 3 5 5 5
6897 cell1_MACS_peak_43717 9 8 7 15 15 18 19 17
6898 cell1_MACS_peak_43719 9 11 11 12 11 11 8 12
6899 cell1_MACS_peak_43723 18 17 17 19 24 18 20 25
6900 cell1_MACS_peak_43724 17 17 20 21 8 14 15 9
6901 cell1_MACS_peak_43725 20 17 19 20 18 20 16 15
6902 cell1_MACS_peak_43734 9 7 6 9 4 6 7 5
6903 cell1_MACS_peak_43737 13 14 13 12 10 15 15 13
6904 cell1_MACS_peak_4374 24 27 30 27 23 21 22 21
6905 cell1_MACS_peak_43741 12 14 13 13 13 15 13 13
6906 cell1_MACS_peak_43748 8 6 6 8 8 13 10 15
6907 cell1_MACS_peak_43749 9 11 17 16 20 24 17 22
6908 cell1_MACS_peak_4375 18 16 13 17 12 10 15 7
6909 cell1_MACS_peak_43766 4 5 3 6 6 7 6 6
6910 cell1_MACS_peak_43770 8 11 11 13 14 14 11 11
6911 cell1_MACS_peak_43778 9 10 11 11 9 10 10 10
6912 cell1_MACS_peak_43788 9 8 8 7 8 10 13 9
6913 cell1_MACS_peak_43799 13 11 10 9 14 12 11 13
6914 cell1_MACS_peak_43802 14 16 14 14 11 9 8 12
6915 cell1_MACS_peak_43808 11 13 11 10 10 10 10 9
6916 cell1_MACS_peak_4381 22 21 24 21 32 27 29 25
6917 cell1_MACS_peak_43815 5 5 5 5 9 6 8 8
6918 cell1_MACS_peak_43817 9 9 11 10 12 9 8 8
6919 cell1_MACS_peak_4382 6 5 5 9 6 7 10 8
6920 cell1_MACS_peak_43822 11 9 10 7 7 10 3 6
6921 cell1_MACS_peak_43826 13 13 8 10 7 10 7 12
6922 cell1_MACS_peak_43829 9 9 13 13 17 16 15 16
6923 cell1_MACS_peak_43830 14 14 15 13 19 15 16 15
6924 cell1_MACS_peak_43832 7 8 7 9 6 7 8 10
6925 cell1_MACS_peak_43838 10 12 12 11 7 12 10 10
6926 cell1_MACS_peak_43842 11 9 10 9 4 8 8 6
6927 cell1_MACS_peak_43844 12 13 13 13 13 9 9 12
6928 cell1_MACS_peak_43848 7 9 10 8 9 11 12 10
6929 cell1_MACS_peak_43849 6 7 6 8 8 4 7 5
6930 cell1_MACS_peak_43853 13 9 16 11 22 21 22 24
6931 cell1_MACS_peak_43854 16 13 16 14 13 13 8 11
6932 cell1_MACS_peak_43856 10 5 6 11 12 8 12 12
6933 cell1_MACS_peak_43860 4 4 5 4 4 8 7 10
6934 cell1_MACS_peak_43861 17 19 16 21 10 13 13 14
6935 cell1_MACS_peak_43865 16 14 16 17 14 19 19 21
6936 cell1_MACS_peak_43866 14 19 19 18 23 24 31 30
6937 cell1_MACS_peak_43867 18 17 20 16 16 19 18 19
6938 cell1_MACS_peak_43868 15 14 14 13 11 12 9 11
6939 cell1_MACS_peak_43872 23 17 22 21 11 15 14 15
6940 cell1_MACS_peak_43882 19 21 14 21 14 11 11 8
6941 cell1_MACS_peak_43885 16 17 12 17 15 14 19 15
6942 cell1_MACS_peak_43889 8 5 7 10 10 8 12 10
6943 cell1_MACS_peak_43898 9 12 14 8 12 13 16 12
6944 cell1_MACS_peak_43900 15 18 15 14 20 20 17 22
6945 cell1_MACS_peak_43902 8 12 9 8 6 10 10 10
6946 cell1_MACS_peak_43904 16 18 15 16 13 12 13 11
6947 cell1_MACS_peak_43914 15 15 13 11 9 10 11 9
6948 cell1_MACS_peak_43923 14 17 20 14 15 16 18 13
6949 cell1_MACS_peak_43931 11 10 13 10 16 13 10 11
6950 cell1_MACS_peak_43933 6 4 6 6 9 6 7 3
6951 cell1_MACS_peak_43939 15 15 11 16 18 13 12 10
6952 cell1_MACS_peak_43946 9 8 7 6 8 8 10 8
6953 cell1_MACS_peak_43947 6 7 7 8 6 6 6 3
6954 cell1_MACS_peak_43949 4 6 3 6 7 7 8 8
6955 cell1_MACS_peak_4396 15 16 19 15 11 11 8 11
6956 cell1_MACS_peak_43960 19 18 18 16 24 26 23 21
6957 cell1_MACS_peak_43963 9 9 8 7 8 3 6 6
6958 cell1_MACS_peak_4398 13 14 16 15 10 14 14 11
6959 cell1_MACS_peak_43988 21 19 17 21 15 13 15 17
6960 cell1_MACS_peak_43995 10 11 15 13 12 11 11 10
6961 cell1_MACS_peak_44000 11 10 12 13 17 19 18 15
6962 cell1_MACS_peak_44004 18 22 23 18 24 26 22 24
6963 cell1_MACS_peak_44007 14 11 16 14 15 14 23 21
6964 cell1_MACS_peak_44008 6 5 10 7 13 15 14 15
6965 cell1_MACS_peak_44018 11 11 10 13 10 20 15 12
6966 cell1_MACS_peak_44019 14 15 12 14 16 20 17 19
6967 cell1_MACS_peak_4402 16 17 15 15 9 13 9 7
6968 cell1_MACS_peak_44021 8 9 10 9 10 7 10 6
6969 cell1_MACS_peak_44025 15 13 11 16 15 20 20 17
6970 cell1_MACS_peak_44026 10 15 12 11 14 16 14 18
6971 cell1_MACS_peak_44027 16 15 13 15 14 12 11 13
6972 cell1_MACS_peak_44028 11 13 16 12 13 12 12 11
6973 cell1_MACS_peak_4403 4 4 3 5 3 5 1 3
6974 cell1_MACS_peak_44030 12 9 10 9 13 10 9 10
6975 cell1_MACS_peak_44036 11 9 14 12 17 17 22 19
6976 cell1_MACS_peak_44046 10 15 15 16 30 28 31 35
6977 cell1_MACS_peak_44047 12 16 17 10 27 24 25 29
6978 cell1_MACS_peak_44052 14 14 10 17 12 12 11 10
6979 cell1_MACS_peak_44055 12 11 11 11 11 14 19 19
6980 cell1_MACS_peak_44058 8 11 5 6 7 7 5 6
6981 cell1_MACS_peak_44060 13 11 15 15 15 13 13 11
6982 cell1_MACS_peak_44062 10 12 7 9 10 11 15 9
6983 cell1_MACS_peak_44064 7 7 7 7 5 3 8 8
6984 cell1_MACS_peak_44078 22 21 20 21 25 22 25 24
6985 cell1_MACS_peak_44087 20 25 22 27 35 39 38 39
6986 cell1_MACS_peak_44098 10 11 15 7 23 19 22 23
6987 cell1_MACS_peak_4410 26 25 29 27 33 27 29 34
6988 cell1_MACS_peak_44108 9 11 13 11 20 16 16 18
6989 cell1_MACS_peak_4411 12 10 9 7 12 11 11 10
6990 cell1_MACS_peak_44112 12 9 12 11 14 10 13 18
6991 cell1_MACS_peak_44113 16 20 17 15 18 21 26 22
6992 cell1_MACS_peak_44117 9 10 8 7 5 7 3 4
6993 cell1_MACS_peak_44118 18 16 18 19 18 18 14 21
6994 cell1_MACS_peak_4412 11 9 12 11 8 13 10 8
6995 cell1_MACS_peak_44133 28 27 32 31 36 38 40 39
6996 cell1_MACS_peak_44142 24 21 22 25 22 24 29 26
6997 cell1_MACS_peak_44148 25 21 18 26 19 13 16 14
6998 cell1_MACS_peak_44149 10 7 13 10 23 27 20 20
6999 cell1_MACS_peak_44150 9 12 11 10 19 11 20 19
7000 cell1_MACS_peak_44153 7 8 13 9 11 11 15 11
7001 cell1_MACS_peak_44159 8 8 11 6 18 17 20 19
7002 cell1_MACS_peak_44160 19 14 16 17 17 16 19 22
7003 cell1_MACS_peak_44168 12 12 8 12 13 18 17 17
7004 cell1_MACS_peak_4417 6 6 11 6 12 12 12 11
7005 cell1_MACS_peak_44171 13 15 14 14 16 16 19 15
7006 cell1_MACS_peak_44174 17 17 18 17 18 23 23 20
7007 cell1_MACS_peak_44176 7 7 5 7 2 3 3 3
7008 cell1_MACS_peak_44180 6 6 9 7 12 10 8 13
7009 cell1_MACS_peak_44185 6 6 7 7 8 7 8 10
7010 cell1_MACS_peak_44186 11 12 14 13 17 16 17 16
7011 cell1_MACS_peak_44193 20 17 25 22 22 24 26 23
7012 cell1_MACS_peak_4420 15 13 16 16 22 18 24 22
7013 cell1_MACS_peak_44200 8 6 9 10 13 14 15 14
7014 cell1_MACS_peak_44201 10 9 12 13 27 31 31 30
7015 cell1_MACS_peak_44202 7 10 12 10 14 17 13 13
7016 cell1_MACS_peak_44203 12 13 14 12 10 16 17 14
7017 cell1_MACS_peak_44204 15 15 14 15 19 16 23 23
7018 cell1_MACS_peak_44206 11 14 15 16 29 26 35 28
7019 cell1_MACS_peak_44210 9 12 10 11 16 13 19 17
7020 cell1_MACS_peak_44211 9 10 12 14 17 12 11 13
7021 cell1_MACS_peak_44221 16 14 18 21 23 17 20 22
7022 cell1_MACS_peak_4424 9 9 10 9 6 10 8 8
7023 cell1_MACS_peak_44260 11 13 14 19 17 17 21 22
7024 cell1_MACS_peak_44264 23 21 22 26 20 17 22 21
7025 cell1_MACS_peak_44273 9 8 8 8 11 8 15 14
7026 cell1_MACS_peak_44278 13 12 17 11 21 26 20 17
7027 cell1_MACS_peak_44279 9 10 12 10 16 23 21 17
7028 cell1_MACS_peak_44290 13 11 11 8 15 13 13 13
7029 cell1_MACS_peak_44293 8 10 12 11 13 12 17 14
7030 cell1_MACS_peak_44294 9 6 8 8 13 13 15 13
7031 cell1_MACS_peak_44296 8 12 8 9 14 16 20 15
7032 cell1_MACS_peak_44300 10 11 12 12 30 25 26 21
7033 cell1_MACS_peak_44304 10 11 11 10 22 21 22 22
7034 cell1_MACS_peak_44305 14 15 17 22 28 30 22 27
7035 cell1_MACS_peak_44308 18 12 8 16 24 22 25 24
7036 cell1_MACS_peak_44311 17 16 17 16 23 22 24 20
7037 cell1_MACS_peak_44317 9 9 11 13 17 17 19 19
7038 cell1_MACS_peak_44322 11 9 14 5 18 20 28 28
7039 cell1_MACS_peak_4433 5 4 5 6 9 9 11 13
7040 cell1_MACS_peak_44331 18 15 16 17 16 19 21 20
7041 cell1_MACS_peak_44332 9 9 7 9 13 17 14 14
7042 cell1_MACS_peak_44333 13 11 14 14 17 18 19 16
7043 cell1_MACS_peak_44334 9 6 6 4 11 12 13 10
7044 cell1_MACS_peak_44337 19 17 19 18 21 22 18 20
7045 cell1_MACS_peak_4436 10 10 11 10 12 8 10 8
7046 cell1_MACS_peak_44361 12 14 14 15 14 14 17 17
7047 cell1_MACS_peak_44370 17 12 15 11 27 25 32 26
7048 cell1_MACS_peak_44372 15 11 12 13 15 13 15 20
7049 cell1_MACS_peak_44375 23 21 26 30 46 45 56 48
7050 cell1_MACS_peak_44377 9 11 12 12 14 17 19 18
7051 cell1_MACS_peak_44378 9 11 16 15 37 34 40 38
7052 cell1_MACS_peak_44384 8 10 12 10 14 15 18 22
7053 cell1_MACS_peak_44388 12 11 11 14 21 21 24 22
7054 cell1_MACS_peak_44389 15 15 17 16 22 23 27 26
7055 cell1_MACS_peak_44396 12 11 15 13 12 12 16 14
7056 cell1_MACS_peak_44399 17 13 15 18 24 25 26 26
7057 cell1_MACS_peak_44412 18 19 23 18 43 42 50 50
7058 cell1_MACS_peak_44418 21 15 23 22 44 45 47 50
7059 cell1_MACS_peak_44419 15 13 20 19 32 34 38 39
7060 cell1_MACS_peak_44421 14 13 18 15 37 27 37 37
7061 cell1_MACS_peak_44422 14 17 14 15 16 19 20 22
7062 cell1_MACS_peak_44423 8 13 9 10 27 25 26 31
7063 cell1_MACS_peak_44424 14 12 20 16 37 38 38 38
7064 cell1_MACS_peak_44426 6 7 8 9 24 12 21 22
7065 cell1_MACS_peak_44427 15 15 15 14 17 19 17 16
7066 cell1_MACS_peak_4443 9 8 10 17 18 21 21 20
7067 cell1_MACS_peak_44431 15 16 20 28 41 40 41 38
7068 cell1_MACS_peak_44432 11 10 5 10 10 12 12 13
7069 cell1_MACS_peak_44437 10 13 10 10 12 19 18 17
7070 cell1_MACS_peak_44439 7 7 9 10 11 10 10 11
7071 cell1_MACS_peak_44440 10 10 12 9 23 23 21 22
7072 cell1_MACS_peak_44441 15 13 17 19 25 26 25 22
7073 cell1_MACS_peak_44443 7 5 9 8 11 9 12 10
7074 cell1_MACS_peak_4445 3 4 6 6 3 6 4 3
7075 cell1_MACS_peak_44452 10 12 9 10 15 14 14 12
7076 cell1_MACS_peak_44457 12 10 14 12 12 17 15 13
7077 cell1_MACS_peak_4446 3 4 3 2 9 6 4 7
7078 cell1_MACS_peak_44475 11 14 14 13 19 9 13 20
7079 cell1_MACS_peak_44478 11 9 9 10 14 15 12 17
7080 cell1_MACS_peak_44483 17 18 15 17 23 19 23 19
7081 cell1_MACS_peak_44489 6 6 7 8 10 11 10 10
7082 cell1_MACS_peak_4449 11 11 10 9 8 9 7 7
7083 cell1_MACS_peak_44496 6 6 10 8 10 8 14 12
7084 cell1_MACS_peak_44499 18 17 23 19 18 16 21 17
7085 cell1_MACS_peak_445 19 18 16 19 18 16 15 20
7086 cell1_MACS_peak_4450 7 7 8 7 12 9 12 11
7087 cell1_MACS_peak_44504 12 13 12 15 15 10 14 15
7088 cell1_MACS_peak_44507 12 11 14 16 12 9 10 5
7089 cell1_MACS_peak_4451 11 10 9 9 8 8 4 7
7090 cell1_MACS_peak_44517 16 16 17 16 19 16 12 14
7091 cell1_MACS_peak_44520 21 16 14 12 20 21 19 23
7092 cell1_MACS_peak_44528 13 9 17 15 25 24 21 19
7093 cell1_MACS_peak_44531 14 14 12 17 10 12 16 14
7094 cell1_MACS_peak_44532 18 22 19 20 16 16 14 17
7095 cell1_MACS_peak_44542 18 17 19 13 15 11 12 16
7096 cell1_MACS_peak_44548 20 19 15 20 30 18 21 15
7097 cell1_MACS_peak_44552 19 20 16 14 12 10 14 11
7098 cell1_MACS_peak_44553 18 16 15 19 18 18 23 27
7099 cell1_MACS_peak_44563 14 15 21 27 50 53 48 51
7100 cell1_MACS_peak_44568 22 26 25 22 21 27 25 27
7101 cell1_MACS_peak_44571 26 26 37 34 45 51 50 52
7102 cell1_MACS_peak_44580 20 18 22 23 12 14 18 9
7103 cell1_MACS_peak_44584 11 13 12 15 14 22 16 15
7104 cell1_MACS_peak_44588 19 18 13 16 28 26 32 29
7105 cell1_MACS_peak_44592 18 20 15 22 18 23 18 26
7106 cell1_MACS_peak_44596 14 13 12 14 19 20 24 22
7107 cell1_MACS_peak_44599 10 11 12 7 19 14 15 18
7108 cell1_MACS_peak_4460 13 13 12 12 10 13 11 12
7109 cell1_MACS_peak_44606 22 26 30 31 25 25 30 24
7110 cell1_MACS_peak_44611 21 26 25 26 32 37 33 35
7111 cell1_MACS_peak_44627 28 27 31 31 41 36 38 39
7112 cell1_MACS_peak_44629 12 12 14 14 22 27 27 26
7113 cell1_MACS_peak_44636 19 16 16 22 22 24 29 26
7114 cell1_MACS_peak_44640 12 10 11 13 10 12 9 9
7115 cell1_MACS_peak_44657 9 11 9 8 14 20 12 22
7116 cell1_MACS_peak_44658 16 15 17 13 17 21 19 16
7117 cell1_MACS_peak_44668 16 16 17 15 16 11 16 13
7118 cell1_MACS_peak_44673 11 9 12 11 19 17 19 14
7119 cell1_MACS_peak_44678 14 17 11 16 18 17 19 18
7120 cell1_MACS_peak_44684 10 10 13 12 12 10 11 11
7121 cell1_MACS_peak_44685 20 20 18 22 18 14 11 15
7122 cell1_MACS_peak_44698 16 13 23 19 31 27 34 35
7123 cell1_MACS_peak_44706 23 22 27 22 30 22 18 23
7124 cell1_MACS_peak_44707 14 16 17 22 24 22 26 21
7125 cell1_MACS_peak_44712 13 14 10 15 19 21 27 20
7126 cell1_MACS_peak_44713 14 17 16 16 20 23 19 23
7127 cell1_MACS_peak_44714 11 11 11 13 15 14 18 20
7128 cell1_MACS_peak_44715 12 10 14 16 20 24 30 27
7129 cell1_MACS_peak_44722 17 18 12 19 19 18 16 20
7130 cell1_MACS_peak_44741 23 26 23 25 38 42 33 34
7131 cell1_MACS_peak_44744 17 22 19 20 25 28 27 31
7132 cell1_MACS_peak_44747 11 13 11 7 17 23 20 19
7133 cell1_MACS_peak_44750 19 19 17 13 21 18 18 16
7134 cell1_MACS_peak_4476 12 14 8 12 8 8 6 5
7135 cell1_MACS_peak_44764 7 10 8 7 9 10 8 11
7136 cell1_MACS_peak_44769 6 8 12 8 12 7 12 13
7137 cell1_MACS_peak_44774 9 12 11 10 16 17 22 19
7138 cell1_MACS_peak_44775 12 10 10 9 15 16 16 21
7139 cell1_MACS_peak_44776 8 6 11 14 15 18 21 18
7140 cell1_MACS_peak_44779 29 28 28 31 20 15 18 17
7141 cell1_MACS_peak_44781 20 18 21 17 28 24 31 29
7142 cell1_MACS_peak_44782 16 20 22 18 34 36 39 35
7143 cell1_MACS_peak_4479 6 8 5 10 7 7 9 9
7144 cell1_MACS_peak_448 27 29 23 28 19 14 14 11
7145 cell1_MACS_peak_44800 17 20 15 15 17 16 20 21
7146 cell1_MACS_peak_44802 19 15 21 19 42 45 50 46
7147 cell1_MACS_peak_44804 15 13 14 17 23 19 20 21
7148 cell1_MACS_peak_44805 7 11 11 9 9 13 8 9
7149 cell1_MACS_peak_44806 18 18 17 20 20 22 23 25
7150 cell1_MACS_peak_44808 11 11 13 10 11 9 14 12
7151 cell1_MACS_peak_44811 19 19 21 22 24 23 22 23
7152 cell1_MACS_peak_44827 16 20 18 19 14 15 12 12
7153 cell1_MACS_peak_44828 23 24 23 24 19 14 13 13
7154 cell1_MACS_peak_44833 18 21 20 25 22 20 17 20
7155 cell1_MACS_peak_44842 22 23 27 29 23 16 22 18
7156 cell1_MACS_peak_44846 17 19 13 15 12 12 16 13
7157 cell1_MACS_peak_44848 18 24 23 18 24 21 24 21
7158 cell1_MACS_peak_44851 15 11 12 14 18 17 15 12
7159 cell1_MACS_peak_44857 23 25 22 23 18 24 24 23
7160 cell1_MACS_peak_44871 16 20 16 20 11 14 11 11
7161 cell1_MACS_peak_44874 18 16 14 18 22 23 24 18
7162 cell1_MACS_peak_44877 7 10 9 10 14 7 13 10
7163 cell1_MACS_peak_44880 14 13 11 17 16 20 19 17
7164 cell1_MACS_peak_44884 11 16 15 14 21 17 20 21
7165 cell1_MACS_peak_44892 19 15 14 14 17 15 13 14
7166 cell1_MACS_peak_44894 18 18 18 21 13 17 14 15
7167 cell1_MACS_peak_44899 12 12 13 15 9 14 12 10
7168 cell1_MACS_peak_44902 8 8 6 9 14 8 16 15
7169 cell1_MACS_peak_44906 15 14 15 15 20 14 14 10
7170 cell1_MACS_peak_44907 9 11 10 10 6 8 7 8
7171 cell1_MACS_peak_44911 8 7 8 5 9 8 11 14
